date,year,month,commodity,category,unit,currency,price
2015-07-09,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39691.8098
2015-07-10,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39337.8116
2015-07-13,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40841.486
2015-07-14,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39767.4383
2015-07-15,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36127.85
2015-07-16,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,34524.0453
2015-07-17,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,35569.3255
2015-07-20,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,35638.4909
2015-07-21,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,34766.231
2015-07-22,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38508.2399
2015-07-23,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40238.9632
2015-07-24,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40336.4741
2015-07-27,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40880.7746
2015-07-28,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40530.4341
2015-07-29,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38630.4907
2015-07-30,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40637.9214
2015-07-31,2015,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42132.386
2015-08-03,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38677.3967
2015-08-04,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39420.3466
2015-08-05,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40229.6492
2015-08-06,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39865.6956
2015-08-07,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43415.4044
2015-08-10,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46532.9443
2015-08-11,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45023.4911
2015-08-12,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44038.8204
2015-08-13,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43000.7163
2015-08-14,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41663.2093
2015-08-17,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40034.3228
2015-08-18,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40992.8965
2015-08-19,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44209.2097
2015-08-20,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46464.9715
2015-08-21,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47105.0029
2015-08-24,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41637.7445
2015-08-25,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38417.6163
2015-08-26,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40418.2238
2015-08-27,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43098.5097
2015-08-28,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43710.2565
2015-08-31,2015,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42732.315
2015-09-01,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44743.8089
2015-09-02,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45487.8331
2015-09-03,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46838.0906
2015-09-04,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42434.8728
2015-09-07,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42744.2061
2015-09-08,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45455.4477
2015-09-09,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45681.9002
2015-09-10,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46645.0597
2015-09-11,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45795.8915
2015-09-14,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45191.5049
2015-09-15,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47015.7436
2015-09-16,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44768.4157
2015-09-17,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42740.1577
2015-09-18,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41570.2065
2015-09-21,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41423.2514
2015-09-22,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38588.5343
2015-09-23,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39972.2355
2015-09-24,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39754.3355
2015-09-25,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41186.2334
2015-09-28,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,37545.7312
2015-09-29,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39227.2041
2015-09-30,2015,9,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41463.2953
2015-10-01,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41990.5986
2015-10-02,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41758.8678
2015-10-05,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42947.6313
2015-10-06,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44694.0634
2015-10-07,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44926.1923
2015-10-08,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45259.6093
2015-10-09,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47465.7121
2015-10-12,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47777.311
2015-10-13,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45064.6328
2015-10-14,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46568.442
2015-10-15,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45329.9756
2015-10-16,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44565.0746
2015-10-19,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44036.0442
2015-10-20,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45099.4337
2015-10-21,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47448.5878
2015-10-22,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46333.8145
2015-10-23,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,48545.5321
2015-10-26,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47527.413
2015-10-27,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,49005.0535
2015-10-28,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47981.3466
2015-10-29,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45774.1271
2015-10-30,2015,10,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,48359.3591
2015-11-02,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45891.2797
2015-11-03,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43725.5867
2015-11-04,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40886.891
2015-11-05,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42740.4151
2015-11-06,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44810.6302
2015-11-09,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44659.7608
2015-11-10,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42102.1193
2015-11-11,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41671.2757
2015-11-12,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40809.0397
2015-11-13,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38895.4494
2015-11-16,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38181.3276
2015-11-17,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39104.323
2015-11-18,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38166.8804
2015-11-19,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38759.0121
2015-11-20,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36059.9876
2015-11-23,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38932.7654
2015-11-24,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38340.0136
2015-11-25,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39777.3243
2015-11-26,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39961.626
2015-11-27,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40458.4325
2015-11-30,2015,11,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38396.3652
2015-12-01,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,37304.4188
2015-12-02,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36440.351
2015-12-03,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36840.8342
2015-12-04,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39095.5515
2015-12-07,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39726.2865
2015-12-08,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38151.1769
2015-12-09,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38373.283
2015-12-10,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38302.0163
2015-12-11,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,37824.6397
2015-12-14,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,37924.0571
2015-12-15,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39187.3954
2015-12-16,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,37971.2154
2015-12-17,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,37537.5742
2015-12-18,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39165.979
2015-12-21,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39801.12
2015-12-22,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41639.6841
2015-12-23,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43554.5797
2015-12-24,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40417.3823
2015-12-25,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40584.1523
2015-12-28,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39426.1764
2015-12-29,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,37373.0465
2015-12-30,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36335.5262
2015-12-31,2015,12,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36193.2597
2016-01-01,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36080.076
2016-01-04,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,35525.3517
2016-01-05,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,35907.3013
2016-01-06,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39762.4279
2016-01-07,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36778.2181
2016-01-08,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38655.5149
2016-01-11,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38540.8317
2016-01-12,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,37793.6995
2016-01-13,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,34779.6469
2016-01-14,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36326.8591
2016-01-15,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,34483.9973
2016-01-18,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36176.3821
2016-01-19,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39000.4211
2016-01-20,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36887.5303
2016-01-21,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38824.3596
2016-01-22,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38793.9273
2016-01-25,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,35501.877
2016-01-26,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,34250.0743
2016-01-27,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,35148.817
2016-01-28,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36240.2955
2016-01-29,2016,1,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,34320.2924
2016-02-01,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,35046.2244
2016-02-02,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36781.916
2016-02-03,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38579.6073
2016-02-04,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38009.0556
2016-02-05,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38835.4736
2016-02-08,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40560.2596
2016-02-09,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41751.0933
2016-02-10,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42876.6813
2016-02-11,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42547.0369
2016-02-12,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41918.9833
2016-02-15,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42025.2854
2016-02-16,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40383.1429
2016-02-17,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42075.2949
2016-02-18,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39149.213
2016-02-19,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38455.6719
2016-02-22,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38623.1671
2016-02-23,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39554.5816
2016-02-24,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40668.6677
2016-02-25,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43005.1872
2016-02-26,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42710.4488
2016-02-29,2016,2,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41122.5722
2016-03-01,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40768.5992
2016-03-02,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40193.1114
2016-03-03,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41068.3857
2016-03-04,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39231.3357
2016-03-07,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39170.3672
2016-03-08,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41943.922
2016-03-09,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42068.4545
2016-03-10,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40108.4224
2016-03-11,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39676.7499
2016-03-14,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36334.0772
2016-03-15,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36958.8347
2016-03-16,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40018.9525
2016-03-17,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38292.4066
2016-03-18,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36501.7589
2016-03-21,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,36279.145
2016-03-22,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38388.3851
2016-03-23,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41469.4614
2016-03-24,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42222.0031
2016-03-25,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39954.1051
2016-03-28,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40185.6409
2016-03-29,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43302.0072
2016-03-30,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42543.7188
2016-03-31,2016,3,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42684.4011
2016-04-01,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42983.3315
2016-04-04,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40191.8637
2016-04-05,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42089.0167
2016-04-06,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43542.2565
2016-04-07,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39875.6944
2016-04-08,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38116.4937
2016-04-11,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,37288.1574
2016-04-12,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39186.3904
2016-04-13,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,38514.0446
2016-04-14,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39745.8653
2016-04-15,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,39893.2881
2016-04-18,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40444.1814
2016-04-19,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41608.8513
2016-04-20,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42257.4466
2016-04-21,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42331.0977
2016-04-22,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42987.2697
2016-04-25,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43387.2912
2016-04-26,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42998.0263
2016-04-27,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42297.0091
2016-04-28,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45631.9931
2016-04-29,2016,4,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44484.8586
2016-05-02,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46773.2984
2016-05-03,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45011.8927
2016-05-04,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46262.9009
2016-05-05,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,49176.1051
2016-05-06,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47695.2388
2016-05-09,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45850.1563
2016-05-10,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44775.557
2016-05-11,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44622.3432
2016-05-12,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45108.9789
2016-05-13,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44883.6175
2016-05-16,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44033.2332
2016-05-17,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47514.6891
2016-05-18,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46658.0567
2016-05-19,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45161.2353
2016-05-20,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46554.1961
2016-05-23,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47837.1626
2016-05-24,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,50061.9315
2016-05-25,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,53118.3826
2016-05-26,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,52599.2727
2016-05-27,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,50823.4879
2016-05-30,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46076.4372
2016-05-31,2016,5,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44187.7365
2016-06-01,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44687.1634
2016-06-02,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,42639.7973
2016-06-03,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,40314.5565
2016-06-06,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,41170.8463
2016-06-07,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43079.4066
2016-06-08,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,43005.438
2016-06-09,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,44917.6331
2016-06-10,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46115.8206
2016-06-13,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,48169.3964
2016-06-14,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,51990.4245
2016-06-15,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,56494.4175
2016-06-16,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,56547.7242
2016-06-17,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,53907.1559
2016-06-20,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,52859.1687
2016-06-21,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,55169.1545
2016-06-22,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,51842.7401
2016-06-23,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,53996.1288
2016-06-24,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,52465.1444
2016-06-27,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,52030.4859
2016-06-28,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,49511.0768
2016-06-29,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46436.6653
2016-06-30,2016,6,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45934.7229
2016-07-01,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,48427.8133
2016-07-04,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46816.045
2016-07-05,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,49833.1666
2016-07-06,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,48243.7952
2016-07-07,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,45981.0136
2016-07-08,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46593.2357
2016-07-11,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47935.752
2016-07-12,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,48179.6035
2016-07-13,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,48324.8203
2016-07-14,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,51263.5238
2016-07-15,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,50865.2109
2016-07-18,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,49397.9459
2016-07-19,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,46876.8831
2016-07-20,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,49368.4708
2016-07-21,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,48265.2282
2016-07-22,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,47542.3099
2016-07-25,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,49584.6397
2016-07-26,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,53402.1096
2016-07-27,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,53117.3317
2016-07-28,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,52054.9986
2016-07-29,2016,7,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,51438.9987
2016-08-01,2016,8,Rare Earth NdPr Oxide,critical_mineral,tonne,USD,50012.8918
