date,port_name,country,port_type,waiting_days_at_anchorage,waiting_days_at_berth,turn_around_time_days,berth_occupancy_pct,vessels_at_anchorage,source_note
2023-02-03,Gangavaram,India,Discharge,0.14,0.19,3.0,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-02-02,Gangavaram,India,Discharge,0.15,0.2,3.01,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-02-01,Gangavaram,India,Discharge,0.11,0.17,2.94,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-31,Gangavaram,India,Discharge,0.16,0.23,3.05,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-30,Gangavaram,India,Discharge,0.13,0.22,3.01,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-29,Gangavaram,India,Discharge,0.14,0.21,3.02,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-28,Gangavaram,India,Discharge,0.13,0.18,2.98,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-27,Gangavaram,India,Discharge,0.12,0.23,3.02,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-26,Gangavaram,India,Discharge,0.16,0.19,3.02,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-25,Gangavaram,India,Discharge,0.13,0.18,2.97,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-24,Gangavaram,India,Discharge,0.13,0.24,3.04,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-23,Gangavaram,India,Discharge,0.15,0.22,3.03,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-22,Gangavaram,India,Discharge,0.1,0.18,2.95,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-21,Gangavaram,India,Discharge,0.12,0.19,2.98,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-20,Gangavaram,India,Discharge,0.14,0.24,3.05,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-19,Gangavaram,India,Discharge,0.13,0.2,3.0,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-18,Gangavaram,India,Discharge,0.16,0.23,3.06,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-17,Gangavaram,India,Discharge,0.13,0.22,3.02,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-16,Gangavaram,India,Discharge,0.17,0.22,3.05,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-15,Gangavaram,India,Discharge,0.11,0.16,2.94,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-14,Gangavaram,India,Discharge,0.19,0.24,3.1,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-13,Gangavaram,India,Discharge,0.15,0.24,3.06,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-12,Gangavaram,India,Discharge,0.16,0.22,3.04,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-11,Gangavaram,India,Discharge,0.12,0.17,2.96,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-10,Gangavaram,India,Discharge,0.11,0.17,2.94,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-09,Gangavaram,India,Discharge,0.12,0.18,2.96,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-08,Gangavaram,India,Discharge,0.12,0.17,2.95,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-07,Gangavaram,India,Discharge,0.11,0.19,2.96,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-06,Gangavaram,India,Discharge,0.16,0.24,3.07,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-05,Gangavaram,India,Discharge,0.11,0.2,2.97,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-04,Gangavaram,India,Discharge,0.15,0.22,3.03,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-03,Gangavaram,India,Discharge,0.13,0.18,2.97,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-02,Gangavaram,India,Discharge,0.12,0.19,2.97,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2023-01-01,Gangavaram,India,Discharge,0.12,0.2,2.99,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-31,Gangavaram,India,Discharge,0.16,0.2,3.03,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-30,Gangavaram,India,Discharge,0.15,0.23,3.05,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-29,Gangavaram,India,Discharge,0.16,0.2,3.03,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-28,Gangavaram,India,Discharge,0.14,0.25,3.06,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-27,Gangavaram,India,Discharge,0.17,0.21,3.05,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-26,Gangavaram,India,Discharge,0.17,0.21,3.05,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-25,Gangavaram,India,Discharge,0.13,0.21,3.01,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-24,Gangavaram,India,Discharge,0.14,0.18,2.99,70,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-23,Gangavaram,India,Discharge,0.14,0.21,3.02,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-22,Gangavaram,India,Discharge,0.16,0.25,3.08,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-21,Gangavaram,India,Discharge,0.15,0.22,3.03,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-20,Gangavaram,India,Discharge,0.17,0.25,3.08,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-19,Gangavaram,India,Discharge,0.14,0.22,3.03,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-18,Gangavaram,India,Discharge,0.17,0.26,3.1,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-17,Gangavaram,India,Discharge,0.15,0.22,3.04,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-16,Gangavaram,India,Discharge,0.17,0.23,3.07,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-15,Gangavaram,India,Discharge,0.14,0.23,3.03,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-14,Gangavaram,India,Discharge,0.14,0.2,3.01,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-13,Gangavaram,India,Discharge,0.17,0.26,3.1,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-12,Gangavaram,India,Discharge,0.15,0.23,3.04,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-11,Gangavaram,India,Discharge,0.15,0.26,3.08,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-10,Gangavaram,India,Discharge,0.14,0.19,3.0,70,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-09,Gangavaram,India,Discharge,0.13,0.2,3.0,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-08,Gangavaram,India,Discharge,0.17,0.2,3.04,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-07,Gangavaram,India,Discharge,0.14,0.2,3.01,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-06,Gangavaram,India,Discharge,0.14,0.25,3.06,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-05,Gangavaram,India,Discharge,0.16,0.2,3.02,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-04,Gangavaram,India,Discharge,0.13,0.22,3.02,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-03,Gangavaram,India,Discharge,0.13,0.2,3.0,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-02,Gangavaram,India,Discharge,0.13,0.16,2.96,69,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-12-01,Gangavaram,India,Discharge,0.13,0.23,3.03,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-30,Gangavaram,India,Discharge,0.26,0.38,3.31,81,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-29,Gangavaram,India,Discharge,0.23,0.39,3.29,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-28,Gangavaram,India,Discharge,0.23,0.34,3.24,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-27,Gangavaram,India,Discharge,0.28,0.44,3.39,84,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-26,Gangavaram,India,Discharge,0.23,0.43,3.33,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-25,Gangavaram,India,Discharge,0.2,0.31,3.18,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-24,Gangavaram,India,Discharge,0.17,0.3,3.14,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-23,Gangavaram,India,Discharge,0.2,0.26,3.13,75,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-22,Gangavaram,India,Discharge,0.19,0.35,3.21,77,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-21,Gangavaram,India,Discharge,0.25,0.42,3.34,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-20,Gangavaram,India,Discharge,0.23,0.3,3.2,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-19,Gangavaram,India,Discharge,0.21,0.35,3.23,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-18,Gangavaram,India,Discharge,0.22,0.39,3.27,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-17,Gangavaram,India,Discharge,0.19,0.35,3.21,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-16,Gangavaram,India,Discharge,0.24,0.37,3.27,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-15,Gangavaram,India,Discharge,0.26,0.4,3.33,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-14,Gangavaram,India,Discharge,0.22,0.36,3.25,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-13,Gangavaram,India,Discharge,0.26,0.41,3.33,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-12,Gangavaram,India,Discharge,0.24,0.36,3.26,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-11,Gangavaram,India,Discharge,0.27,0.4,3.33,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-10,Gangavaram,India,Discharge,0.23,0.36,3.25,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-09,Gangavaram,India,Discharge,0.19,0.29,3.15,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-08,Gangavaram,India,Discharge,0.2,0.32,3.19,77,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-07,Gangavaram,India,Discharge,0.26,0.37,3.29,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-06,Gangavaram,India,Discharge,0.28,0.5,3.44,85,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-05,Gangavaram,India,Discharge,0.22,0.38,3.27,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-04,Gangavaram,India,Discharge,0.21,0.31,3.19,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-03,Gangavaram,India,Discharge,0.17,0.29,3.13,75,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-02,Gangavaram,India,Discharge,0.28,0.38,3.33,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-11-01,Gangavaram,India,Discharge,0.25,0.34,3.26,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-31,Gangavaram,India,Discharge,0.3,0.4,3.37,83,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-30,Gangavaram,India,Discharge,0.24,0.37,3.28,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-29,Gangavaram,India,Discharge,0.29,0.37,3.33,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-28,Gangavaram,India,Discharge,0.21,0.35,3.23,78,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-27,Gangavaram,India,Discharge,0.21,0.26,3.14,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-26,Gangavaram,India,Discharge,0.34,0.44,3.45,86,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-25,Gangavaram,India,Discharge,0.26,0.44,3.37,83,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-24,Gangavaram,India,Discharge,0.25,0.35,3.27,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-23,Gangavaram,India,Discharge,0.25,0.37,3.28,80,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-22,Gangavaram,India,Discharge,0.26,0.48,3.41,84,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-21,Gangavaram,India,Discharge,0.27,0.39,3.32,81,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-20,Gangavaram,India,Discharge,0.29,0.54,3.49,87,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-19,Gangavaram,India,Discharge,0.25,0.34,3.26,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-18,Gangavaram,India,Discharge,0.3,0.38,3.35,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-17,Gangavaram,India,Discharge,0.37,0.48,3.51,88,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-16,Gangavaram,India,Discharge,0.24,0.34,3.25,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-15,Gangavaram,India,Discharge,0.22,0.28,3.16,76,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-14,Gangavaram,India,Discharge,0.28,0.43,3.38,83,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-13,Gangavaram,India,Discharge,0.17,0.31,3.15,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-12,Gangavaram,India,Discharge,0.22,0.28,3.16,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-11,Gangavaram,India,Discharge,0.19,0.3,3.15,76,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-10,Gangavaram,India,Discharge,0.24,0.33,3.23,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-09,Gangavaram,India,Discharge,0.27,0.44,3.38,83,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-08,Gangavaram,India,Discharge,0.23,0.35,3.25,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-07,Gangavaram,India,Discharge,0.22,0.36,3.25,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-06,Gangavaram,India,Discharge,0.32,0.4,3.38,83,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-05,Gangavaram,India,Discharge,0.29,0.39,3.35,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-04,Gangavaram,India,Discharge,0.28,0.38,3.33,82,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-03,Gangavaram,India,Discharge,0.19,0.29,3.15,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-02,Gangavaram,India,Discharge,0.22,0.38,3.26,79,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-10-01,Gangavaram,India,Discharge,0.21,0.35,3.23,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-30,Gangavaram,India,Discharge,0.18,0.3,3.15,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-29,Gangavaram,India,Discharge,0.17,0.22,3.06,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-28,Gangavaram,India,Discharge,0.15,0.22,3.03,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-27,Gangavaram,India,Discharge,0.2,0.26,3.12,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-26,Gangavaram,India,Discharge,0.18,0.26,3.11,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-25,Gangavaram,India,Discharge,0.16,0.25,3.07,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-24,Gangavaram,India,Discharge,0.16,0.2,3.02,71,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-23,Gangavaram,India,Discharge,0.17,0.22,3.06,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-22,Gangavaram,India,Discharge,0.18,0.25,3.09,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-21,Gangavaram,India,Discharge,0.14,0.21,3.01,71,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-20,Gangavaram,India,Discharge,0.23,0.28,3.17,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-19,Gangavaram,India,Discharge,0.21,0.36,3.24,79,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-18,Gangavaram,India,Discharge,0.18,0.23,3.08,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-17,Gangavaram,India,Discharge,0.23,0.32,3.21,78,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-16,Gangavaram,India,Discharge,0.16,0.25,3.08,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-15,Gangavaram,India,Discharge,0.17,0.28,3.11,74,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-14,Gangavaram,India,Discharge,0.14,0.25,3.06,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-13,Gangavaram,India,Discharge,0.22,0.28,3.17,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-12,Gangavaram,India,Discharge,0.19,0.29,3.15,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-11,Gangavaram,India,Discharge,0.19,0.25,3.1,74,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-10,Gangavaram,India,Discharge,0.17,0.24,3.08,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-09,Gangavaram,India,Discharge,0.16,0.25,3.07,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-08,Gangavaram,India,Discharge,0.17,0.31,3.14,75,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-07,Gangavaram,India,Discharge,0.23,0.28,3.18,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-06,Gangavaram,India,Discharge,0.15,0.24,3.05,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-05,Gangavaram,India,Discharge,0.15,0.23,3.05,72,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-04,Gangavaram,India,Discharge,0.18,0.24,3.08,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-03,Gangavaram,India,Discharge,0.17,0.28,3.12,75,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-02,Gangavaram,India,Discharge,0.2,0.26,3.13,75,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-09-01,Gangavaram,India,Discharge,0.17,0.3,3.14,75,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-31,Gangavaram,India,Discharge,0.15,0.25,3.07,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-30,Gangavaram,India,Discharge,0.19,0.23,3.08,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-29,Gangavaram,India,Discharge,0.15,0.22,3.04,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-28,Gangavaram,India,Discharge,0.15,0.27,3.08,73,0,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-27,Gangavaram,India,Discharge,0.18,0.27,3.12,75,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-26,Gangavaram,India,Discharge,0.19,0.32,3.18,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-25,Gangavaram,India,Discharge,0.2,0.32,3.19,77,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-24,Gangavaram,India,Discharge,0.16,0.25,3.08,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-23,Gangavaram,India,Discharge,0.16,0.25,3.07,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-22,Gangavaram,India,Discharge,0.21,0.29,3.17,76,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-21,Gangavaram,India,Discharge,0.17,0.21,3.04,72,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
2022-08-20,Gangavaram,India,Discharge,0.15,0.26,3.07,73,1,"Synthetic (2011-2026, calibrated to Ministry TRT & UNCTAD patterns)"
